Alarms,TempMean,Humidity,Pressure,TempMin,TempMax
31,11,6.025000,92.166666,1001.183333,4.0000,8.7000
31,8,8.662500,93.416666,1003.158333,4.7000,10.5000
31,10,5.382608,89.869565,1015.043478,3.5000,8.6000
31,5,5.629166,88.583333,1013.120833,4.4000,6.8000
31,6,4.512500,89.583333,1030.845833,2.6000,5.5000
31,9,5.229166,91.625000,1038.583333,2.0000,6.6000
31,4,6.204166,89.333333,1030.595833,5.4000,7.0000
31,4,4.729166,90.666666,1028.204166,0.8000,6.3000
31,4,4.245833,98.250000,1026.350000,-0.4000,6.4000
31,28,6.058333,96.083333,1015.937500,5.4000,6.7000
31,4,5.454166,93.208333,1015.900000,4.2000,7.0000
31,6,4.125000,93.291666,1013.975000,2.9000,5.1000
31,16,4.395833,97.541666,1004.358333,2.8000,6.1000
31,11,4.733333,97.416666,988.566666,2.4000,5.6000
31,8,4.029166,91.416666,993.012500,2.0000,5.5000
31,14,5.320833,94.916666,995.287500,2.5000,6.6000
31,10,6.725000,95.125000,994.550000,5.8000,7.7000
31,17,8.183333,90.291666,991.620833,6.9000,9.4000
31,17,5.291666,77.750000,997.812500,3.6000,7.3000
31,13,4.154166,88.375000,1001.279166,1.0000,5.9000
31,8,3.720833,89.458333,1003.800000,2.3000,4.9000
31,21,3.600000,80.625000,1025.812500,0.8000,5.9000
31,13,5.941666,89.875000,1022.791666,4.8000,7.0000
31,14,3.750000,97.041666,1028.054166,2.6000,5.1000
31,9,4.804166,82.916666,1018.650000,3.7000,7.0000
31,5,6.554166,89.708333,994.041666,4.5000,8.7000
31,11,5.745833,82.750000,976.391666,2.4000,7.9000
31,10,3.279166,89.375000,982.658333,1.1000,5.3000
31,6,3.991666,85.375000,993.254166,2.3000,5.1000
31,5,3.700000,85.192307,1005.107692,2.1000,6.1000
31,14,3.041666,91.125000,1015.841666,1.9000,4.8000
31,22,5.583333,91.541666,1011.991666,2.7000,8.4000
31,22,8.804166,87.375000,992.941666,5.2000,11.6000
31,21,6.216666,80.125000,998.941666,3.9000,7.9000
31,9,5.587500,82.166666,1005.812500,4.0000,7.3000
31,14,4.208333,92.208333,1006.045833,2.6000,5.4000
31,13,4.550000,94.458333,1007.295833,1.9000,6.7000
31,15,5.650000,83.458333,1008.725000,3.7000,8.2000
31,27,6.079166,88.041666,999.954166,3.7000,7.4000
31,12,4.516666,81.208333,1000.095833,3.3000,6.6000
31,33,4.254166,83.625000,1007.200000,2.3000,5.4000
31,10,3.704166,90.583333,983.833333,1.3000,6.8000
31,18,1.679166,86.791666,990.916666,0.9000,3.5000
31,21,1.487500,75.375000,998.541666,-1.4000,4.4000
31,18,2.287500,91.750000,1004.508333,-0.4000,5.0000
31,20,3.850000,92.625000,991.400000,2.3000,7.0000
31,12,4.658333,80.708333,987.722916,2.0000,7.1000
31,13,4.520512,82.435897,992.679487,1.8000,9.6000
31,10,3.066666,95.583333,1000.070833,1.7000,4.1000
31,6,4.570833,88.500000,1004.437500,3.3000,6.7000
31,7,3.766666,87.208333,1003.016666,1.3000,7.0000
31,15,3.675000,87.166666,1001.258333,0.8000,6.1000
31,11,3.616666,90.000000,1011.079166,0.8000,6.0000
31,9,6.462500,80.916666,1008.508333,1.6000,9.4000
31,10,6.565217,93.217391,1007.186956,5.2000,8.1000
31,15,5.475000,93.083333,996.512500,2.8000,7.7000
31,13,6.804166,78.000000,998.962500,5.0000,9.4000
31,20,5.675000,79.625000,993.200000,3.6000,8.0000
31,12,3.825000,80.916666,1003.554166,1.9000,6.0000
31,19,2.670833,54.333333,1022.445833,-1.4000,6.8000
31,14,6.358333,68.875000,1012.700000,1.6000,9.6000
31,19,7.504166,83.333333,1015.479166,4.4000,9.2000
31,17,6.983333,81.166666,1022.316666,3.3000,10.3000
31,18,7.666666,87.083333,1018.337500,5.2000,10.1000
31,22,5.504166,80.000000,1024.070833,2.7000,7.8000
31,18,4.395833,77.541666,1027.970833,2.4000,6.4000
31,21,3.250000,65.208333,1036.166666,0.4000,6.1000
31,9,1.925000,58.208333,1040.733333,-0.9000,6.5000
31,14,1.866666,57.208333,1039.945833,-1.1000,7.1000
31,6,3.366666,57.500000,1036.004166,-0.6000,9.1000
31,5,4.720833,51.458333,1033.275000,1.0000,10.8000
31,12,4.716666,60.500000,1031.800000,-0.3000,10.2000
31,10,3.950000,79.166666,1028.450000,0.7000,8.7000
31,15,4.537500,85.833333,1021.837500,2.5000,6.2000
31,11,2.375000,64.625000,1028.983333,0.6000,4.5000
31,9,3.675000,62.750000,1026.008333,1.5000,5.5000
31,15,3.383333,58.791666,1026.916666,-2.0000,7.5000
31,10,6.091666,81.291666,1011.508333,4.3000,9.4000
31,14,6.275000,75.541666,999.633333,3.9000,10.1000
31,12,4.795833,65.208333,1005.583333,3.5000,6.4000
31,19,5.445833,76.416666,1022.595833,1.0000,8.9000
31,14,8.779166,62.791666,1029.033333,3.1000,15.0000
31,9,10.120833,56.500000,1022.766666,4.8000,16.2000
31,17,9.254166,68.291666,1029.275000,7.2000,10.7000
31,14,10.762500,54.791666,1026.008333,4.6000,17.4000
31,8,6.941666,77.291666,1022.533333,3.4000,9.0000
31,9,5.508333,83.125000,1026.041666,1.9000,9.0000
31,12,7.062500,75.708333,1024.850000,3.4000,9.6000
31,16,10.687500,67.666666,1010.979166,6.3000,15.7000
31,16,5.604166,58.041666,1012.041666,3.9000,7.1000
31,6,5.608333,59.416666,1018.070833,3.2000,7.4000
31,7,8.829166,72.583333,1014.366666,6.0000,13.1000
31,10,7.354166,78.666666,1013.908333,4.2000,9.2000
31,12,6.854166,73.333333,1019.966666,3.5000,10.6000
31,5,6.958333,67.208333,1022.220833,4.1000,9.7000
31,10,6.837500,79.333333,1026.904166,2.8000,9.8000
31,7,8.487500,77.375000,1029.704166,4.9000,11.3000
31,8,8.812500,67.208333,1031.891666,5.1000,11.9000
31,10,9.650000,75.125000,1030.495833,6.0000,12.0000
31,15,11.537500,63.791666,1021.950000,6.9000,14.3000
31,16,8.820833,83.000000,1007.525000,6.3000,10.7000
31,19,8.275000,79.291666,1010.237500,5.0000,11.7000
31,9,7.650000,76.333333,1010.075000,4.5000,10.8000
31,17,8.141666,84.333333,1007.308333,4.7000,12.5000
31,13,8.191666,83.291666,1005.441666,5.6000,10.5000
31,22,6.216666,76.250000,1008.008333,3.8000,8.9000
31,34,6.400000,89.041666,1003.012500,4.1000,8.6000
31,14,8.354166,88.791666,999.445833,5.8000,11.2000
31,18,8.454166,92.291666,1002.591666,6.5000,11.4000
31,19,9.629166,78.791666,1012.354166,6.7000,12.6000
31,15,8.312500,77.416666,1015.937500,6.4000,10.2000
31,14,8.404166,73.875000,1019.150000,5.9000,10.7000
31,11,9.079166,75.750000,1019.991666,6.8000,11.3000
31,30,10.454166,77.041666,1018.737500,7.8000,13.7000
31,13,11.004166,72.916666,1015.475000,7.2000,16.3000
31,7,10.600000,71.041666,1014.695833,6.6000,12.9000
31,8,11.858333,75.833333,1007.200000,8.1000,18.1000
31,16,6.916666,61.125000,1009.916666,4.9000,8.3000
31,11,6.483333,69.833333,1009.450000,2.4000,10.2000
31,9,6.708333,59.375000,1012.491666,3.0000,9.2000
31,11,7.691666,65.166666,1015.775000,1.8000,10.2000
31,19,9.437500,72.750000,1013.429166,6.1000,12.4000
31,13,9.270833,77.666666,1012.925000,7.8000,11.7000
31,14,10.016666,76.250000,1014.058333,6.9000,15.2000
31,15,9.566666,86.208333,1015.979166,8.2000,12.9000
31,13,10.112500,84.916666,1016.791666,6.1000,11.4000
31,21,9.966666,83.000000,1023.029166,5.8000,12.6000
31,13,12.495833,71.791666,1024.362500,7.4000,16.9000
31,19,13.545833,58.250000,1020.470833,9.6000,18.3000
31,19,12.425000,82.208333,1015.679166,8.9000,16.7000
31,10,10.691666,88.833333,1017.100000,8.6000,13.5000
31,18,11.816666,87.833333,1026.912500,9.9000,13.1000
31,20,13.204166,84.541666,1034.516666,9.1000,15.8000
31,19,12.304166,81.250000,1031.187500,9.8000,14.0000
31,15,12.475000,80.625000,1031.341666,9.3000,13.9000
31,32,12.370833,80.666666,1030.250000,7.3000,16.5000
31,36,13.216666,81.291666,1027.762500,8.6000,16.8000
31,20,14.370833,76.750000,1027.695833,11.1000,16.2000
31,20,15.533333,73.541666,1027.075000,11.0000,18.5000
31,17,16.416666,73.041666,1017.587500,12.7000,18.6000
31,22,15.462500,65.375000,1008.070833,10.7000,21.0000
31,29,14.312500,63.833333,997.529166,9.4000,19.4000
31,14,12.170833,84.375000,991.062500,10.1000,14.9000
31,21,10.233333,83.958333,995.308333,8.1000,13.3000
31,11,12.975000,74.083333,1005.783333,7.9000,18.0000
31,11,12.904166,84.291666,1012.845833,8.5000,16.0000
31,10,13.433333,80.708333,1018.720833,10.5000,15.6000
31,21,15.091666,81.041666,1018.333333,12.5000,16.7000
31,18,17.454166,64.041666,1016.529166,14.6000,21.5000
31,23,18.104166,75.333333,1015.925000,15.5000,23.0000
31,23,18.633333,72.375000,1017.741666,15.4000,23.0000
31,18,18.141666,54.291666,1018.991666,14.0000,23.0000
31,23,16.850000,68.458333,1017.245833,13.7000,19.2000
31,33,17.875000,81.416666,1013.350000,13.7000,20.3000
31,25,17.216666,87.375000,1013.658333,12.9000,20.6000
31,34,17.970833,82.541666,1013.150000,14.8000,20.7000
31,21,12.408333,84.583333,1009.366666,9.2000,16.2000
31,21,14.487500,70.750000,1017.212500,12.3000,17.3000
31,13,14.608333,74.500000,1022.812500,12.5000,17.8000
31,27,14.187500,75.416666,1021.216666,12.3000,16.4000
31,27,15.083333,84.583333,1013.704166,11.7000,19.7000
31,37,14.937500,89.250000,1011.791666,12.7000,17.0000
31,25,15.204166,84.958333,1015.333333,12.6000,16.5000
31,27,16.491666,84.458333,1019.462500,14.2000,18.3000
31,26,18.295833,73.541666,1019.866666,13.3000,22.2000
31,18,20.466666,69.958333,1015.337500,15.4000,26.0000
31,21,16.220833,75.708333,1015.075000,14.1000,18.3000
31,18,15.512500,67.125000,1017.691666,13.4000,18.6000
31,21,14.887500,70.958333,1018.741666,12.9000,16.5000
31,29,15.775000,69.250000,1014.554166,13.0000,18.8000
31,35,15.641666,88.041666,1005.495833,13.0000,18.9000
31,37,16.733333,79.125000,1010.050000,11.2000,20.4000
31,31,17.233333,87.625000,1008.375000,13.6000,20.1000
31,28,16.854166,80.166666,1014.416666,12.2000,20.8000
31,25,17.275000,75.541666,1006.075000,13.7000,21.5000
31,23,14.729166,76.916666,1010.370833,12.1000,18.2000
31,30,14.587500,76.791666,1015.641666,13.0000,16.6000
31,29,15.416666,86.250000,1018.395833,13.4000,17.4000
31,37,19.216666,68.833333,1016.579166,13.3000,24.6000
31,24,17.466666,81.041666,1011.079166,14.8000,19.2000
31,36,15.737500,78.083333,1011.666666,12.8000,17.1000
31,17,15.245833,73.166666,1013.787500,11.9000,17.4000
31,16,17.470833,69.375000,1015.937500,11.0000,23.2000
31,23,22.558333,55.458333,1021.575000,16.5000,28.6000
31,33,20.145833,65.333333,1022.654166,15.8000,25.7000
31,32,18.850000,89.875000,1010.450000,16.3000,21.4000
31,26,15.737500,69.125000,1009.950000,13.8000,17.6000
31,18,15.020833,63.625000,1008.858333,13.0000,16.6000
31,26,16.695833,92.333333,998.025000,13.7000,19.0000
31,25,14.745833,88.708333,1009.154166,13.2000,16.5000
31,11,14.241666,89.250000,1005.487500,12.4000,16.3000
31,27,15.316666,86.666666,1003.012500,12.9000,19.8000
31,27,14.662500,89.958333,1009.816666,12.2000,16.6000
31,24,14.820833,74.375000,1016.745833,13.4000,16.3000
31,24,15.387500,72.208333,1021.125000,13.2000,18.2000
31,23,15.620833,79.125000,1018.812500,13.7000,17.3000
31,19,15.866666,77.708333,1014.387500,12.0000,19.5000
31,23,16.554166,75.750000,1013.866666,13.8000,19.4000
31,32,13.420833,84.625000,1011.291666,10.6000,17.0000
31,19,13.316666,76.041666,1013.445833,10.1000,16.0000
31,26,14.341666,73.083333,1018.200000,12.7000,16.9000
31,22,15.687500,85.208333,1016.270833,12.8000,18.1000
31,29,15.691666,86.583333,1012.912500,13.7000,18.6000
31,26,13.508333,70.500000,1016.666666,10.1000,15.0000
31,19,13.212500,75.916666,1015.687500,8.5000,17.3000
31,22,14.170833,81.791666,1013.137500,12.6000,17.6000
31,23,15.450000,82.500000,1019.050000,12.4000,17.8000
31,32,17.750000,81.333333,1024.516666,14.2000,22.7000
31,26,18.533333,78.791666,1021.016666,13.8000,25.6000
31,21,14.975000,85.458333,1018.033333,13.3000,16.6000
31,20,11.883333,70.166666,1030.275000,10.6000,13.4000
31,19,11.412500,78.458333,1029.083333,6.3000,15.4000
31,23,12.337500,93.458333,1024.825000,9.3000,14.3000
31,20,12.570833,93.791666,1022.579166,11.6000,14.7000
31,13,13.175000,91.916666,1018.070833,10.5000,17.1000
31,18,14.137500,84.166666,1009.904166,9.8000,20.0000
31,25,16.091666,77.250000,1002.870833,11.3000,21.5000
31,33,15.350000,75.208333,1000.304166,11.3000,18.8000
31,15,13.083333,93.958333,996.687500,11.5000,14.5000
31,12,13.858333,94.208333,997.887500,11.9000,16.4000
31,16,17.279166,85.750000,1005.345833,15.7000,20.1000
31,22,13.745833,89.458333,1011.625000,10.9000,16.0000
31,12,13.500000,84.208333,1016.595833,10.7000,17.4000
31,22,13.745833,88.833333,1016.579166,11.6000,17.6000
31,21,13.066666,87.166666,1009.687500,10.5000,15.3000
31,31,15.241666,83.125000,1006.329166,13.7000,17.2000
31,21,15.154166,85.125000,1000.808333,13.7000,16.8000
31,18,14.283333,93.208333,996.537500,10.4000,16.2000
31,24,13.225000,81.458333,1003.900000,9.7000,16.7000
31,21,11.758333,94.166666,997.904166,9.2000,14.6000
31,23,11.962500,91.791666,1002.604166,10.3000,15.1000
31,21,11.241666,93.083333,1007.904166,9.6000,13.6000
31,11,11.587500,76.875000,1012.366666,10.1000,13.4000
31,15,8.737500,90.958333,1011.304166,5.8000,11.7000
31,15,8.091666,88.166666,1013.641666,5.6000,13.1000
31,14,8.475000,91.625000,1014.916666,5.3000,11.8000
31,9,9.454166,87.500000,1018.258333,6.7000,12.4000
31,7,8.870833,76.083333,1019.983333,7.4000,10.5000
31,8,7.808333,72.250000,1022.541666,6.9000,8.9000
31,14,8.787500,79.291666,1023.137500,4.6000,10.6000
31,12,7.962500,83.500000,1018.291666,5.9000,10.4000
29,7,3.312500,95.875000,998.816666,1.9000,5.2000
29,8,1.816666,96.291666,980.412500,-0.3000,3.7000
29,2,2.387500,97.708333,985.887500,0.7000,3.4000
29,5,0.337500,95.708333,991.958333,-2.4000,2.1000
29,5,-0.445833,90.416666,1010.545833,-4.3000,0.9000
29,1,-2.354166,87.958333,1030.854166,-5.7000,0.7000
29,1,-1.250000,91.958333,1034.670833,-3.2000,1.7000
29,1,0.816666,88.208333,1022.962500,-2.4000,3.5000
29,3,1.866666,93.500000,1013.370833,0.5000,2.8000
29,3,2.337500,99.750000,1021.641666,1.5000,3.0000
29,7,1.170833,88.958333,1032.895833,0.5000,1.8000
29,4,0.675000,85.458333,1033.325000,-0.2000,1.2000
29,2,-0.550000,75.166666,1027.375000,-1.3000,0.2000
29,7,0.066666,87.791666,1001.512500,-1.4000,1.7000
29,8,1.004166,95.916666,980.358333,-1.4000,2.7000
29,11,-0.491666,96.458333,987.770833,-2.3000,1.8000
29,3,-0.437500,99.791666,991.516666,-2.4000,0.0000
29,2,-0.387500,99.916666,1000.591666,-1.5000,0.6000
29,1,0.404166,97.083333,1001.770833,-0.3000,1.0000
29,2,0.275000,94.916666,1012.800000,-1.1000,2.8000
29,4,-0.129166,93.916666,1010.675000,-1.0000,0.5000
29,3,2.179166,94.375000,1011.808333,0.0000,6.6000
29,3,6.962500,92.333333,999.454166,4.7000,10.3000
29,3,5.662500,86.875000,1004.066666,4.2000,6.5000
29,2,3.891666,95.500000,1015.720833,1.8000,5.3000
29,3,1.537500,95.375000,1019.379166,-1.6000,5.2000
29,1,5.708333,86.791666,1011.300000,4.0000,7.2000
29,5,5.504166,89.291666,1006.979166,3.5000,7.9000
29,5,4.079166,85.916666,1015.633333,2.9000,5.4000
29,6,3.012500,90.791666,994.525000,0.7000,5.4000
29,5,2.404166,92.291666,987.575000,0.2000,4.5000
29,3,-1.000000,87.291666,1002.087500,-4.0000,2.5000
29,2,-3.070833,83.708333,1009.420833,-4.3000,-1.0000
29,6,-3.858333,68.625000,1032.741666,-8.0000,-2.7000
29,7,-5.366666,76.083333,1019.183333,-8.0000,-1.9000
29,4,-0.791666,88.250000,1015.654166,-4.9000,3.3000
29,2,0.154166,82.333333,1016.891666,-2.6000,3.0000
29,3,-1.383333,76.833333,1014.237500,-2.7000,0.8000
29,1,-1.133333,84.250000,1011.650000,-3.3000,0.1000
29,2,0.779166,93.250000,989.845833,-0.5000,2.4000
29,4,1.645833,85.750000,995.325000,0.2000,4.1000
29,3,0.725000,90.458333,1010.345833,-1.4000,3.3000
29,5,0.516666,76.125000,1017.170833,-2.3000,3.5000
29,6,0.470833,80.208333,1010.695833,-0.9000,1.3000
29,6,1.195833,94.541666,1015.283333,-1.0000,3.5000
29,16,1.708333,90.000000,1023.991666,-1.4000,5.2000
29,2,0.579166,93.333333,1023.704166,-1.4000,2.8000
29,3,0.879166,97.916666,1019.950000,0.0000,1.7000
29,3,1.016666,88.833333,1024.875000,-1.5000,3.5000
29,3,-0.458333,88.541666,1029.000000,-3.7000,1.2000
29,5,-1.687500,84.083333,1029.883333,-4.9000,1.6000
29,7,-1.654166,73.708333,1036.183333,-3.7000,-0.3000
29,3,-4.150000,71.833333,1038.641666,-6.3000,-2.7000
29,7,-5.320833,72.916666,1037.154166,-7.8000,-2.4000
29,8,-6.812500,73.208333,1033.050000,-9.2000,-4.7000
29,8,-8.091666,74.083333,1036.262500,-10.0000,-6.4000
29,3,-6.721739,83.304347,1027.313043,-8.2000,-5.2000
29,3,-4.283333,81.625000,1014.437500,-6.2000,-2.8000
29,12,-2.462500,77.708333,1009.704166,-3.9000,-1.2000
29,3,-2.470833,75.250000,1005.404166,-3.2000,-1.0000
29,6,-1.020833,92.750000,995.875000,-2.3000,1.0000
29,4,0.854166,98.000000,996.558333,-0.5000,2.2000
29,12,0.041666,89.958333,997.441666,-0.7000,1.3000
29,7,-0.100000,95.375000,997.387500,-1.1000,0.9000
29,8,-0.887500,85.041666,1002.250000,-3.9000,0.4000
29,7,-1.845833,87.125000,1006.187500,-5.6000,0.8000
29,5,0.483333,98.041666,998.400000,-1.2000,2.6000
29,8,2.562500,100.000000,992.562500,0.8000,3.7000
29,7,0.858333,94.875000,998.925000,-1.3000,2.0000
29,11,0.454166,80.750000,1012.908333,-1.5000,2.0000
29,9,-0.370833,77.166666,1015.183333,-1.2000,0.4000
29,9,-2.541666,60.125000,1021.504166,-3.9000,-0.9000
29,4,-3.270833,57.375000,1027.533333,-5.2000,-1.5000
29,2,-2.645833,65.250000,1026.550000,-6.0000,1.0000
29,2,-0.566666,79.125000,1015.762500,-7.5000,5.8000
29,8,1.508333,59.458333,1021.387500,-3.2000,4.9000
29,8,2.125000,85.291666,1018.820833,-3.2000,5.8000
29,7,1.566666,94.041666,1007.695833,-0.3000,5.4000
29,8,2.091666,93.541666,1004.620833,0.6000,4.1000
29,2,3.887500,96.208333,1003.566666,2.1000,5.8000
29,3,3.233333,96.291666,1007.666666,0.2000,6.5000
29,12,3.420833,87.166666,1012.425000,0.5000,7.7000
29,7,-0.208333,95.041666,1015.050000,-1.1000,1.0000
29,16,-0.825000,77.500000,1010.425000,-1.8000,0.6000
29,2,0.083333,67.125000,1007.854166,-2.0000,2.2000
29,4,-0.070833,71.916666,1010.570833,-3.6000,4.1000
29,15,0.133333,79.125000,1008.258333,-2.3000,2.6000
29,5,1.225000,71.166666,1007.587500,-2.7000,5.5000
29,4,1.404166,70.458333,1006.879166,-4.3000,6.4000
29,6,3.070833,94.833333,999.466666,0.0000,8.4000
29,11,8.887500,88.666666,998.362500,6.9000,12.8000
29,30,5.741666,88.250000,1001.387500,2.4000,7.8000
29,5,4.954166,69.583333,1018.962500,2.1000,8.2000
29,7,7.379166,66.583333,1014.604166,3.0000,13.0000
29,3,10.583333,72.750000,1008.754166,2.9000,19.7000
29,12,7.004166,88.166666,1008.991666,4.6000,10.1000
29,5,5.491666,81.250000,1016.637500,3.7000,7.5000
29,8,6.008333,57.916666,1020.241666,2.0000,11.0000
29,5,7.408333,61.250000,1016.416666,1.9000,13.0000
29,4,9.741666,66.125000,1013.354166,6.1000,15.2000
29,5,10.354166,75.791666,1014.512500,7.2000,13.9000
29,2,9.558333,87.583333,1013.912500,4.9000,12.8000
29,7,10.137500,90.125000,1014.541666,7.0000,14.9000
29,9,10.058333,79.791666,1022.870833,6.5000,14.8000
29,5,12.816666,77.500000,1028.737500,9.1000,17.5000
29,15,15.050000,72.000000,1029.295833,4.7000,23.6000
29,13,15.458333,68.583333,1019.125000,7.9000,24.4000
29,7,8.958333,77.958333,1019.458333,4.9000,13.6000
29,5,8.770833,74.416666,1014.370833,3.9000,14.7000
29,26,9.595833,80.458333,1006.104166,7.0000,13.9000
29,6,7.487500,89.416666,1004.729166,5.7000,9.6000
29,6,7.570833,85.916666,1002.925000,5.9000,11.3000
29,8,7.770833,80.375000,1005.912500,5.3000,11.7000
29,2,8.408333,78.166666,1009.612500,6.0000,12.2000
29,6,7.104166,89.916666,1011.729166,5.3000,10.0000
29,4,8.779166,71.833333,1012.550000,3.7000,13.8000
29,6,8.687500,92.625000,1003.437500,6.9000,10.0000
29,8,8.041666,90.833333,1001.175000,6.3000,9.6000
29,11,9.395833,69.916666,1011.179166,3.7000,13.7000
29,8,7.929166,78.583333,1014.258333,3.9000,11.1000
29,7,8.666666,76.875000,1024.612500,3.7000,14.3000
29,7,10.666666,73.541666,1028.345833,4.6000,16.2000
29,4,13.541666,68.541666,1026.654166,3.8000,20.8000
29,15,16.820833,61.791666,1022.175000,8.7000,24.0000
29,15,16.158333,65.500000,1016.491666,8.8000,22.5000
29,13,16.966666,60.708333,1011.570833,9.6000,23.4000
29,9,14.854166,76.166666,1009.433333,9.7000,23.3000
29,18,11.045833,76.166666,1019.241666,5.0000,14.8000
29,9,12.587500,71.833333,1019.950000,4.2000,19.0000
29,5,15.908333,72.250000,1017.854166,9.0000,21.9000
29,16,18.254166,56.125000,1019.691666,10.0000,24.7000
29,9,18.479166,61.250000,1018.837500,9.1000,25.5000
29,13,14.658333,74.958333,1016.462500,7.8000,20.5000
29,18,12.495833,79.041666,1015.816666,4.8000,18.6000
29,11,12.425000,80.083333,1019.241666,8.1000,17.0000
29,14,14.495833,61.416666,1023.020833,5.3000,21.9000
29,7,15.154166,64.875000,1026.762500,6.4000,22.5000
29,11,14.879166,63.750000,1024.766666,8.7000,20.3000
29,14,16.887500,62.708333,1019.441666,10.0000,22.7000
29,15,16.750000,63.833333,1025.016666,7.1000,24.2000
29,25,17.504166,62.791666,1027.683333,6.7000,25.0000
29,26,18.687500,57.083333,1026.375000,11.4000,25.3000
29,20,19.570833,59.333333,1026.383333,11.7000,25.9000
29,15,17.679166,78.291666,1025.745833,15.2000,20.8000
29,25,17.575000,79.791666,1023.641666,14.4000,21.7000
29,26,18.520833,82.416666,1020.604166,15.1000,22.3000
29,35,21.070833,64.750000,1019.108333,15.1000,26.9000
29,29,19.826086,62.826086,1019.660869,14.8000,24.1000
29,25,20.200000,55.000000,1017.908695,14.2000,25.9000
29,25,21.316666,55.833333,1015.408333,11.0000,29.6000
29,31,20.091666,66.666666,1014.758333,13.5000,26.5000
29,26,17.412500,79.583333,1010.250000,11.8000,22.1000
29,12,15.420833,56.708333,1015.533333,8.7000,20.1000
29,18,18.333333,53.416666,1018.058333,8.9000,26.2000
29,20,19.854166,51.458333,1017.212500,11.5000,27.4000
29,21,20.012500,54.166666,1015.337500,9.0000,27.6000
29,22,20.404166,58.416666,1014.483333,13.6000,27.2000
29,6,15.870833,86.500000,1011.095833,13.3000,19.0000
29,17,13.645833,78.375000,1007.358333,12.2000,16.1000
29,8,15.508333,78.000000,1007.783333,10.4000,21.2000
29,4,13.283333,71.666666,1009.220833,9.8000,17.3000
29,9,13.950000,80.375000,1008.637500,7.7000,21.2000
29,8,14.558333,68.833333,1014.887500,9.8000,19.4000
29,11,13.770833,83.416666,1015.212500,10.3000,19.6000
29,5,14.133333,79.083333,1011.612500,11.5000,17.9000
29,10,13.795833,85.583333,1013.666666,8.6000,17.5000
29,9,14.008333,71.166666,1016.016666,11.0000,17.3000
29,17,13.300000,91.583333,1012.808333,9.1000,18.2000
29,11,12.000000,69.708333,1007.870833,9.5000,14.6000
29,8,12.350000,72.166666,1012.487500,7.3000,17.4000
29,11,13.091666,73.541666,1016.333333,9.7000,17.0000
29,13,15.587500,72.458333,1016.654166,11.2000,21.3000
29,25,17.300000,73.833333,1018.758333,11.2000,24.1000
29,17,18.787500,71.000000,1023.533333,9.2000,28.4000
29,24,20.370833,65.833333,1026.779166,10.3000,28.9000
29,17,19.545833,61.791666,1024.441666,12.6000,26.6000
29,18,17.362500,55.458333,1021.116666,9.4000,22.4000
29,10,17.070833,55.083333,1022.391666,6.0000,24.5000
29,8,17.295833,53.916666,1023.445833,9.1000,23.0000
29,11,17.025000,55.416666,1019.437500,6.4000,24.6000
29,12,16.720833,72.500000,1015.375000,10.1000,23.4000
29,14,16.075000,72.250000,1012.604166,8.9000,23.3000
29,10,14.495833,79.208333,1009.837500,12.9000,17.1000
29,11,15.354166,73.416666,1012.350000,12.4000,20.0000
29,10,17.433333,68.791666,1017.733333,10.6000,24.2000
29,9,16.173913,71.391304,1020.756521,8.1000,23.5000
29,3,16.441666,71.333333,1014.441666,12.1000,21.0000
29,11,19.320833,63.500000,1018.408333,15.6000,23.0000
29,17,21.495833,55.166666,1018.108333,14.6000,27.7000
29,22,20.437500,59.083333,1016.108333,10.3000,28.6000
29,11,16.450000,73.250000,1017.320833,11.4000,22.8000
29,4,15.104166,74.750000,1017.637500,12.6000,19.6000
29,5,18.083333,70.208333,1017.354166,12.7000,24.0000
29,12,19.441666,63.208333,1016.120833,9.6000,28.2000
29,40,19.404166,72.833333,1013.416666,10.3000,31.2000
29,15,17.712500,82.125000,1015.708333,13.3000,23.4000
29,14,16.291666,74.875000,1017.083333,11.5000,21.2000
29,19,17.487500,64.291666,1014.062500,11.6000,23.5000
29,15,18.220833,73.875000,1012.258333,12.8000,23.9000
29,6,18.308333,74.041666,1011.966666,14.0000,23.5000
29,28,20.237500,76.666666,1014.483333,16.4000,25.5000
29,46,22.212500,73.666666,1014.716666,15.7000,30.1000
29,31,20.333333,74.583333,1017.079166,14.0000,26.0000
29,60,22.008333,59.416666,1019.704166,11.2000,30.6000
29,78,24.520833,61.375000,1018.737500,17.4000,30.5000
29,54,23.312500,71.083333,1010.266666,17.6000,30.2000
29,22,20.183333,67.583333,1013.520833,14.3000,25.2000
29,36,22.333333,67.875000,1015.762500,18.2000,28.2000
29,28,21.833333,73.708333,1016.050000,15.6000,30.1000
29,15,18.687500,72.250000,1021.266666,11.4000,24.6000
29,23,18.645833,70.291666,1022.916666,10.2000,25.1000
29,33,19.854166,74.666666,1020.995833,11.7000,26.1000
29,22,19.704166,74.583333,1017.445833,16.7000,23.8000
29,4,17.383333,66.833333,1017.404166,14.5000,20.6000
29,11,17.104166,81.541666,1015.341666,13.7000,21.5000
29,27,22.272727,64.500000,1010.904545,13.9000,29.1000
29,13,22.487500,65.875000,1007.800000,17.2000,28.4000
29,16,18.512500,67.875000,1012.854166,11.5000,25.4000
29,16,16.808333,74.666666,1009.612500,11.4000,19.4000
29,7,13.491666,85.791666,1013.379166,10.8000,16.7000
29,8,13.354166,85.208333,1012.595833,11.3000,16.3000
29,11,14.562500,96.166666,1007.937500,11.8000,16.6000
